startup_name,startup_amount_invested,startup_article_publication_date,startup_more_inf_url,startup_levée_de_fonds,startup_founders,startup_Number_of_employees,startup_web_site_url,startup_phone,startup_email
Mailinblack met en place une nouvelle fonctionnalité : Cyber Coach,14 000 000€,03/08/2022,https://www.jaimelesstartups.fr/news/mailinblack-met-en-place-une-nouvelle-fonctionnalite-cyber-coach/,,,,,,
SWEET DÉLICES,350000€,02/08/2022,https://www.jaimelesstartups.fr/sweet-delices-patisser-chefs-activites/,,,,,,
Pleo arrive sur le marché français,150 millions de dollars,02/08/2022,https://www.jaimelesstartups.fr/news/pleo-arrive-sur-le-marche-francais/,,,,,,
"Qairn clôture une levée de 1,4M€",1 400 000€,29/07/2022,https://www.jaimelesstartups.fr/news/qairn-cloture-une-levee-de-14me/,,,,,,
Medaviz : partenaire santé de La Solitaire du Figaro 2022,6 000 000€,22/07/2022,https://www.jaimelesstartups.fr/news/medaviz-partenaire-sante-de-la-solitaire-du-figaro-2022/,,,,,,
Contentsquare annonce une levée de fonds de 600M$,600 000 000,21/07/2022,https://www.jaimelesstartups.fr/news/contentsquare-annonce-une-levee-de-fonds-de-600m/,,,,,,
SORIUS réalise une première levée de fonds de 500 000€,500000,19/07/2022,https://www.jaimelesstartups.fr/news/sorius-levee-de-fonds/,,,,,,
Preply boucle un tour de table de 50M€,50 000 000 dollars US,19/07/2022,https://www.jaimelesstartups.fr/news/preply-boucle-un-tour-de-table-de-50me/,,,,,,
NLX,4500000,18/07/2022,https://www.jaimelesstartups.fr/nlx-eclairage-sportif/,,,,,,
EVA,5 000 000,18/07/2022,https://www.jaimelesstartups.fr/eva-esport-realite-virtuelle/,,,,,,
ImmunRise lève 5M€,5 millions d'euros,18/07/2022,https://www.jaimelesstartups.fr/news/immunrise-levee-de-fonds-microalgue/,,,,,,
Cosmo Connected annonce une levée de fonds de 6 millions €,6 millions €,13/07/2022,https://www.jaimelesstartups.fr/news/cosmo-connected-annonce-une-levee-de-fonds-de-6-millions-e/,,,,,,
OQORO,7000000,12/07/2022,https://www.jaimelesstartups.fr/oqoro-gestion-locative-immobilier/,,,,,,
Medaviz obtient la certification ISO 27001,6 000 000€,08/07/2022,https://www.jaimelesstartups.fr/news/medaviz-obtient-la-certification-iso-27001/,,,,,,
Orus lève 5M€ et réinvente l’assurance professionnelle à destination des TPE et PME,5 000 000€,06/07/2022,https://www.jaimelesstartups.fr/news/orus-leve-5me-et-reinvente-lassurance-professionnelle-a-destination-des-tpe-et-pme/,,,,,,
Deskare,"1,2M",06/07/2022,https://www.jaimelesstartups.fr/deskare-plateforme-saas-travail-hybride-simple/,,,,,,
Mailinblack recrute des collaborateurs !,14 000 000€,04/07/2022,https://www.jaimelesstartups.fr/news/mailinblack-recrute-des-collaborateurs/,,,,,,
Circul’Egg lève plus d’un million d’euros pour financer son industrialisation,1 000 000,04/07/2022,https://www.jaimelesstartups.fr/news/circulegg-leve-plus-dun-million-deuros-pour-financer-son-industrialisation/,,,,,,
Flying Whales annonce une levée de fonds de 122 millions d’euros,122 000 000 €,01/07/2022,https://www.jaimelesstartups.fr/news/flying-whales-annonce-une-levee-de-fonds-de-122-millions-deuros/,,,,,,
Mailinblack collabore avec un chercheur en neurosciences pour mieux déjouer les attaques,14 000 000€,29/06/2022,https://www.jaimelesstartups.fr/news/mailinblack-collabore-avec-un-chercheur-en-neurosciences-pour-mieux-dejouer-les-attaques/,,,,,,
Medaviz publie un livre blanc sur les complémentaires et la télémédecine,6 000 000€,28/06/2022,https://www.jaimelesstartups.fr/news/medaviz-publie-un-livre-blanc-sur-les-complementaires-et-la-telemedecine/,,,,,,
"MICROPEP annonce une levée de fonds de 8,75 millions €","8,75 millions",28/06/2022,https://www.jaimelesstartups.fr/news/micropep-annonce-une-levee-de-fonds-de-875-millions-e/,,,,,,
Axelor annonce une levée de fonds en série A de 10 millions €,10 000 000 €,28/06/2022,https://www.jaimelesstartups.fr/news/axelor-annonce-une-levee-de-fonds-en-serie-a-de-10-millions-e/,,,,,,
EasyPicky annonce une levée de fonds de 5 millions d’euros,5 000 000,28/06/2022,https://www.jaimelesstartups.fr/news/easypicky-annonce-une-levee-de-fonds-de-5-millions-deuros/,,,,,,
Sami,4 millions d’euros en 2022,27/06/2022,https://www.jaimelesstartups.fr/sami-solution-saas-pour-demarches-decarbonation/,,,,,,
L’incubateur EuraTechnologies annonce une levée de 24 millions €,24 millions€,27/06/2022,https://www.jaimelesstartups.fr/news/lincubateur-euratechnologies-annonce-une-levee-de-24-millions-e/,,,,,,
"ALETIQ annonce une levée d’1,5 M€","1,5M",23/06/2022,https://www.jaimelesstartups.fr/news/aletiq-annonce-une-levee-d15-me/,,,,,,
Datxa,65000€,21/06/2022,https://www.jaimelesstartups.fr/datxa-kombucha-artisanal/,,,,,,
Nin-Nin,/,21/06/2022,https://www.jaimelesstartups.fr/nin-nin-le-reseau-social-autour-de-lenfant/,,,,,,
Ekip,400000,21/06/2022,https://www.jaimelesstartups.fr/ekip-carte-ticket-restaurant-pour-consommer-responsable/,,,,,,
Sqwad annonce une levée de fons de 3 millions €,3 M€,21/06/2022,https://www.jaimelesstartups.fr/news/sqwad-annonce-une-levee-de-fons-de-3-millions-e/,,,,,,
ImmoLevier,200 000,20/06/2022,https://www.jaimelesstartups.fr/immolevier-plateforme-daide-pour-les-investisseurs-immobiliers/,,,,,,
Cardiawave valide son traitement contre la sténose aortique,28 000 000 €,16/06/2022,https://www.jaimelesstartups.fr/news/cardiawave-valide-son-traitement-contre-la-stenose-aortique/,,,,,,
La startup quantique Quandela signe un partenariat avec OVH,15 000 000,15/06/2022,https://www.jaimelesstartups.fr/news/quandela-startup-quantique-signe-un-partenariat-avec-ovh/,,,,,,
Les Miraculeux annonce une levée de fonds de 5 millions d’euros pour ses compléments alimentaires,5 000 000 €,15/06/2022,https://www.jaimelesstartups.fr/news/les-miraculeux-annonce-une-levee-de-fonds-de-5-millions-deuros-pour-ses-complements-alimentaires/,,,,,,
"LeanPay annonce une levée de fonds d’1,1M euros",1 100 000 €,15/06/2022,https://www.jaimelesstartups.fr/news/leanpay-annonce-une-levee-de-fonds-d11m-euros/,,,,,,
Menway annonce le rachat de MCG Managers et Pros-Consulte Group,30 000€,14/06/2022,https://www.jaimelesstartups.fr/news/menway-annonce-le-rachat-de-mcg-managers-et-pros-consulte-group/,,,,,,
Ecovadis devient la 27ème licorne française,500 millions de $,14/06/2022,https://www.jaimelesstartups.fr/news/ecovadis-devient-la-27eme-licorne-francaise/,,,,,,
Baguette à Bicyclette annonce une levée de 600 000 euros,600 000 €,13/06/2022,https://www.jaimelesstartups.fr/news/baguette-a-bicyclette-annonce-une-levee-de-600-000-euros/,,,,,,
"Day One annonce une levée de fonds d’1,2 millions d’euros",1.2 M d'euros,13/06/2022,https://www.jaimelesstartups.fr/news/day-one-annonce-une-levee-de-fonds-d12-millions-deuros/,,,,,,
Le jeu Figurine Art est dans le Top 2 mondial,$1M,08/06/2022,https://www.jaimelesstartups.fr/news/le-jeu-figurine-art-est-dans-le-top-2-mondial/,,,,,,
Pimster annonce une levée de fonds de 2M d’euros,2 000 000 €,07/06/2022,https://www.jaimelesstartups.fr/news/pimster-annonce-une-levee-de-fonds-de-2m-deuros/,,,,,,
Spayr,-,01/06/2022,https://www.jaimelesstartups.fr/spayr-toucher-la-part-de-salaire-sans-attendre-la-fin-du-mois/,,,,,,
ideel annonce une levée de 2 millions d’euros,2 millions d'euros,01/06/2022,https://www.jaimelesstartups.fr/news/ideel-annonce-une-levee-de-2-millions-deuros/,,,,,,
Weytop,210000,31/05/2022,https://www.jaimelesstartups.fr/weytop-pc-dans-le-cloud-pour-les-pro/,,,,,,
moka.care,15 000 000,27/05/2022,https://www.jaimelesstartups.fr/moka-care-accompagnement-sante-mantale-des-salaries/,,,,,,
"Seafood Reboot annonce une levée de 3,2 millions d’euros en pré-Seed","3,2",25/05/2022,https://www.jaimelesstartups.fr/news/seafood-reboot-annonce-une-levee-de-32-millions-deuros-en-pre-seed/,,,,,,
Quicktalk,10000000,23/05/2022,https://www.jaimelesstartups.fr/quicktalk-standard-telephonique-dans-le-cloud/,,,,,,
SoftFluent annonce une levée de fonds de 2 millions d’euros,2 000 000€,23/05/2022,https://www.jaimelesstartups.fr/news/softfluent-annonce-une-levee-de-fonds-de-2-millions-deuros/,,,,,,
PLEDG,80 millions d’euros,20/05/2022,https://www.jaimelesstartups.fr/news/pledg/,,,,,,
Turnadon annonce une levée d’un million d’euros,1 000 000€,19/05/2022,https://www.jaimelesstartups.fr/news/turnadon-annonce-une-levee-dun-million-deuros/,,,,,,
Dolead,15 millions de dollars en 2018,18/05/2022,https://www.jaimelesstartups.fr/dolead-outil-de-gestion-de-campagne-publicite/,,,,,,
FEED EASY,150000,16/05/2022,https://www.jaimelesstartups.fr/feed-easy-planificateur-de-menu/,,,,,,
Finalcad annonce une levée de fonds de 10 millions d’euros,10 million $,16/05/2022,https://www.jaimelesstartups.fr/news/finalcad-annonce-une-levee-de-fonds-de-10-millions-deuros/,,,,,,
Nutrinomics annonce une levée de fonds de 550K €,550 000,13/05/2022,https://www.jaimelesstartups.fr/news/nutrinomics-annonce-une-levee-de-fonds-de-550k-e/,,,,,,
Waresito,3 000 000,11/05/2022,https://www.jaimelesstartups.fr/waresito-solution-de-stockage-pour-entreprise/,,,,,,
Kinetix,11 millions de $,10/05/2022,https://www.jaimelesstartups.fr/kinetix-creation-objet-3d-a-partir-dune-video/,,,,,,
Hugging Face annonce une levée de 100 Million de $ en série C,100 millions $,10/05/2022,https://www.jaimelesstartups.fr/news/hugging-face-annonce-une-levee-de-100-million-de-en-serie-c/,,,,,,
ThePackengers lève 8 millions d’euros en série A,8 millions euros,10/05/2022,https://www.jaimelesstartups.fr/news/thepackengers-leve-8-millions-deuros-en-serie-a/,,,,,,
DevFactory Studio,,09/05/2022,https://www.jaimelesstartups.fr/devfactory-plateforme-dautomatisation-des-workflows/,,,,,,
Yespark réalise une levée de fonds de 28 millions d’euros,28M€,09/05/2022,https://www.jaimelesstartups.fr/news/yespark-realise-une-levee-de-fonds-de-28-millions-deuros/,,,,,,
Alan annonce une levée de fonds en série E de 183 millions €,83 millions €,05/05/2022,https://www.jaimelesstartups.fr/news/alan-annonce-une-levee-de-fonds-en-serie-e-de-183-millions-e/,,,,,,
"HyPrSpace annonce une levée d’1,1 million euros","1,1million d'euros",03/05/2022,https://www.jaimelesstartups.fr/news/hyprspace-annonce-une-levee-11-million-euros/,,,,,,
"OTAREE proptech annonce une levée de 1,5M euros",1 500 000 €,03/05/2022,https://www.jaimelesstartups.fr/news/otaree-proptech-annonce-une-levee-de-15m-euros/,,,,,,
Retreeb et Treezor s’associent pour une fintech solidaire,"1,7 million $",02/05/2022,https://www.jaimelesstartups.fr/news/retreeb-et-treezor-sassocient-pour-une-fintech-solidaire/,,,,,,
"Hubcycle annonce une seconde levée de 3,5 M€",5 millions,29/04/2022,https://www.jaimelesstartups.fr/news/hubcycle-annonce-une-seconde-levee-de-35-me/,,,,,,
"Flynt annonce une levée en seed de 2,2 millions d’euros","2,2 millions d'euros",28/04/2022,https://www.jaimelesstartups.fr/news/flynt-annonce-une-levee-en-seed-de-22-millions-deuros/,,,,,,
Matera publie le classement des syndics par villes,35M€ (série B en mai 2021),28/04/2022,https://www.jaimelesstartups.fr/news/matera-publie-le-classement-des-syndics-par-villes/,,,,,,
"RFence annonce une levée de fonds de 1,3 million d’euros","1,3 million d'euros",27/04/2022,https://www.jaimelesstartups.fr/news/rfence-annonce-une-levee-de-fonds-de-13-million-euros/,,,,,,
Teste ton idée de startup avec 1Kubator,9 000 000,26/04/2022,https://www.jaimelesstartups.fr/news/teste-ton-idee-de-startup-avec-1kubator/,,,,,,
La banque Helios lève 9 millions d’euros,9 000 000 €,26/04/2022,https://www.jaimelesstartups.fr/news/la-banque-helios-leve-9-millions-deuros/,,,,,,
SHARVY lance une appli démocratiser le flexoffice,"1,2 millions d'euros en 2020",22/04/2022,https://www.jaimelesstartups.fr/news/sharvy-lance-une-appli-democratiser-le-flexoffice/,,,,,,
Memorizer,1000000,21/04/2022,https://www.jaimelesstartups.fr/memorizer-appli-pour-partager-ses-avis-et-recommandations/,,,,,,
Ubitransport rachète ACTOLL,45 000 000,19/04/2022,https://www.jaimelesstartups.fr/news/ubitransport-rachete-actoll/,,,,,,
May annonce une levée de fonds de 3 millions €,3 000 000€,15/04/2022,https://www.jaimelesstartups.fr/news/may-annonce-une-levee-de-fonds-de-3-millions-e/,,,,,,
Bricks.co lance une levée de fonds communautaire,5000000,14/04/2022,https://www.jaimelesstartups.fr/news/bricks-co-lance-une-levee-de-fonds-communautaire/,,,,,,
"Dfns annonce une levée de fonds de 12,3 M€","12,3 M€",14/04/2022,https://www.jaimelesstartups.fr/news/dfns-annonce-une-levee-de-fonds-de-123-me/,,,,,,
La startup franco-allemande Choco devient une licorne suite à une levée de fonds de 102 millions €,102 000 000 €,12/04/2022,https://www.jaimelesstartups.fr/news/la-startup-franco-allemande-choco-devient-une-licorne-suite-a-une-levee-de-fonds-de-102-millions-e/,,,,,,
La HRTech Skillup lève 8M€,8 000 000 €,08/04/2022,https://www.jaimelesstartups.fr/news/la-hrtech-skillup-leve-8me/,,,,,,
"Humanlinker lève 2,5M€ pour développer son outil de commercialisation dans le SaaS",2 500 000€,08/04/2022,https://www.jaimelesstartups.fr/news/humanlinker-leve-25me-pour-developper-son-outil-de-commercialisation-dans-le-saas/,,,,,,
"UMIAMI lève 26,5 millions d’euros pour développer son filet de volaille 100% végétal","26,5 millions d'€",07/04/2022,https://www.jaimelesstartups.fr/news/umiami-leve-265-millions-deuros-pour-developper-son-filet-de-volaille-100-vegetal/,,,,,,
Ava annonce une levée de 10 millions de dollars,10 millions de $,06/04/2022,https://www.jaimelesstartups.fr/news/ava-annonce-une-levee-de-10-millions-de-dollars/,,,,,,
Blastream,300 000,04/04/2022,https://www.jaimelesstartups.fr/blastream-solution-saas-pour-streamer-comme-un-pro/,,,,,,
HeyTeam lève 10 millions d’euros pour sa solution d’onboarding,10,04/04/2022,https://www.jaimelesstartups.fr/news/heyteam-leve-10-millions-deuros-pour-sa-solution-donboarding/,,,,,,
Imagination Machine lance Good Steps,"5,5 M€ entre 2018 et 2019",04/04/2022,https://www.jaimelesstartups.fr/news/imagination-machine-lance-good-steps/,,,,,,
Adom,50000,01/04/2022,https://www.jaimelesstartups.fr/adom-marketplace-des-services-bien-etre-a-domicile/,,,,,,
Deepki annonce une levée de 150 millions d’euros,150 000 000€,31/03/2022,https://www.jaimelesstartups.fr/news/deepki-annonce-une-levee-de-150-millions-deuros/,,,,,,
OMAJ,700 000 €,25/03/2022,https://www.jaimelesstartups.fr/omaj-marketplace-dediee-aux-vetements-de-seconde-main/,,,,,,
CogNeed annonce une levée de fonds de 400 000 euros,400 000 €,25/03/2022,https://www.jaimelesstartups.fr/news/cogneed-annonce-une-levee-de-fonds-de-400-000-euros/,,,,,,
Weglot lève €45M pour consolider son leadership sur le marché de la traduction web,45 millions €,24/03/2022,https://www.jaimelesstartups.fr/news/weglot-leve-e45m-pour-consolider-son-leadership-sur-le-marche-de-la-traduction-web/,,,,,,
GOUACH,"3,3 M d'€",24/03/2022,https://www.jaimelesstartups.fr/gouach-batterie-electrique-facilement-recyclalbe/,,,,,,
"SULITEST lève 1,5 million d’euros pour sa formation du développement durable","1,5 M€",24/03/2022,https://www.jaimelesstartups.fr/news/sulitest-leve-15-million-deuros-pour-sa-formation-du-developpement-durable/,,,,,,
YZR lève 10 millions d’euros pour se développer à l’international,10.000.000€,22/03/2022,https://www.jaimelesstartups.fr/news/yzr-leve-10-millions-deuros-pour-se-developper-a-linternational/,,,,,,
Trustt,1 millions d'euros,21/03/2022,https://www.jaimelesstartups.fr/trustt-outil-dengagement-de-communautes/,,,,,,
Talent.com annonce une levée de 108 millions d’euros,108 millions d'euros,21/03/2022,https://www.jaimelesstartups.fr/news/talent-com-annonce-une-levee-de-108-millions-deuros/,,,,,,
Alcoool lève 2 millions d’euros et devient NONNA LAB,2 000 000 €,17/03/2022,https://www.jaimelesstartups.fr/news/alcoool-leve-2-millions-deuros-et-devient-nonna-lab/,,,,,,
Hackuity annonce une levée de fonds de 12 M€.,12 000 000 €,17/03/2022,https://www.jaimelesstartups.fr/news/hackuity-annonce-une-levee-de-fonds-de-12-me/,,,,,,
"Kapp Retail annonce une levée de fonds de 1,6 Million d’euros",1600000 €,17/03/2022,https://www.jaimelesstartups.fr/news/kapp-retail-annonce-une-levee-de-fonds-de-16-million-deuros/,,,,,,
Akeneo annonce une série D de 135 millions de $,135 000 000 $,16/03/2022,https://www.jaimelesstartups.fr/news/akeneo-annonce-une-serie-d-de-135-millions-de/,,,,,,
Vytal France annonce une levée de fonds de 10 millions d’euros pour ces contenants consignés,10000000€,16/03/2022,https://www.jaimelesstartups.fr/news/vytal-france-annonce-une-levee-de-fonds-de-10-millions-deuros-pour-ces-contenants-consignes/,,,,,,
Trustt propose les avis clients en vidéo,1 million d’euros,16/03/2022,https://www.jaimelesstartups.fr/news/trustt-propose-les-avis-clients-en-video/,,,,,,
apiday,"2,85M€ en seed",15/03/2022,https://www.jaimelesstartups.fr/apiday-solution-de-traitement-des-donnees-esg/,,,,,,
Les Bornées lèvent des fonds auprès de Tony Gallopin,160000,14/03/2022,https://www.jaimelesstartups.fr/news/les-bornees-levent-des-fonds-aupres-de-tony-gallopin/,,,,,,
"Dataïads annonce une levée de fonds d’1,5 millions d’euros",1.5 million,10/03/2022,https://www.jaimelesstartups.fr/news/dataiads-annonce-une-levee-de-fonds-d15-millions-deuros/,,,,,,
Convelio lève 30 millions d’euros pour sa solution de transport d’art,30 millions d'euros,08/03/2022,https://www.jaimelesstartups.fr/news/convelio-leve-30-millions-deuros-pour-sa-solution-de-transport-dart/,,,,,,
LIMKY,60 000€,07/03/2022,https://www.jaimelesstartups.fr/limky-vetement-pour-les-femmes-qui-allaitent/,,,,,,
Lireka,2 000 000,07/03/2022,https://www.jaimelesstartups.fr/lireka-librairie-en-ligne-pour-les-expatries/,,,,,,
We Are The Drops : L’appli écolo est dispo !,15 000 €,07/03/2022,https://www.jaimelesstartups.fr/news/we-are-the-drops-lappli-ecolo-est-dispo/,,,,,,
Un Grand Marché,500 000,03/03/2022,https://www.jaimelesstartups.fr/un-grand-marche-marketplace-dediee-aux-createurs-francais/,,,,,,
Posos,2 000 000,03/03/2022,https://www.jaimelesstartups.fr/posos-base-de-donnees-des-medicaments-et-posologies/,,,,,,
ASYSTOM selectionnée dans la promo 2022 de Leonard,"1,5 millions d'euros en 2020",02/03/2022,https://www.jaimelesstartups.fr/news/asystom-selectionnee-dans-la-promo-2022-de-leonard/,,,,,,
